x,y
36.59093189459488,69.1206857576295
99.53601708810167,13.654193185574048
9.534880015809854,63.050334393346375
41.39042252662599,97.28153600511335
11.53854002580995,57.42500845864704
95.19583335991439,85.28894771767092
35.40477432696662,44.11311437523631
68.593720904263,30.359561375507248
97.4129457051291,46.218536559092435
31.071634015626405,73.02317047510705
88.27156133334816,77.3487896541965
18.396212747436238,87.33620860676444
52.09138980766242,14.102481614449648
50.59354060583387,59.45405627641394
49.440315267144875,20.937153800853192
24.203125411069383,17.28079068157896
23.096755795343814,40.16610308313713
25.027969529020886,71.17531489983827
49.557507748919996,0.2146887638092343
98.01576325641358,43.47446328249956
91.86805835172758,29.377943073862657
50.26069558188415,54.4415059437758
71.51987198641545,83.8113206969035
96.32403043435616,65.78005649317679
60.63840409816983,46.78325677944303
79.35746616365368,97.8832421118607
74.41680524206113,11.513155298287248
98.2860125779786,8.132550463620014
72.8172470619144,4.599415036735177
14.186264277999038,14.591622431776152
37.86370069891439,49.20008086879615
94.90879243091712,26.48924255715056
9.774863599036475,3.2981366805562184
22.091811773006974,27.55019383899856
15.425903567333354,18.113211634439363
16.380366313966288,35.81226488778658
86.23726275966862,37.98267996907732
41.24177187182132,93.86791115564291
75.33640719449525,50.87647052094352
28.21247574466501,48.09378694207105
36.502354274869994,88.52321174978184
89.2860184334752,98.90074805781349
0.3942255244135051,8.153791915626552
54.26977833685008,54.00266577548146
86.40840484124529,62.07939697534734
45.283428768390344,33.28216527073581
90.9503184143026,28.913008920767837
14.44358223829113,78.28758157387709
13.061047950964621,83.89569388735217
90.81936555166673,97.6129285546741
42.79534011522217,29.29728343690997
26.009552168040685,85.40233666789076
14.625343753315844,85.66655588927199
53.22736283341365,37.00216333186912
23.462867479208438,39.38495322736102
49.71751913040242,35.30717470071535
21.337658381169167,91.8574380510724
61.6569845320467,59.780465498662124
16.037723144604833,90.89325819341518
73.9326890287667,4.612856402679865
14.426792895208251,50.57704050968255
34.48681667713396,97.49452872531032
81.51268005581703,10.884113855909172
8.26731099079736,24.462921416758455
18.65870052180242,33.7150051966823
76.88453275779088,88.42657346464726
22.77789923256588,26.194589337368114
79.65768083005165,75.731185311993
0.22327013855959477,46.82113991545654
83.1085460145532,19.530011666035783
50.49070651008205,16.270859935793737
16.074529869180587,39.953272476905695
76.15606423044298,66.42301894808739
35.51211191973941,43.32852965256576
29.110145805308075,26.70384229259436
41.43936530673882,52.737311026912025
71.57480560851774,27.17392182423123
90.5052634602176,22.77027654272068
97.833683731432,67.82168544191065
32.082344689934835,98.74992007591182
84.35102898490955,36.12073954436733
84.35084543393113,93.74311297383024
25.933324152078352,8.492777632004778
66.6081969525561,9.431184123309455
22.656248641361355,27.635791056635274
70.30062606191422,62.076351678202066
9.733912524405797,98.52959468023329
45.71094879594057,13.727803489743472
80.15715755574784,64.95937144849803
93.51348017662274,87.34986224267804
12.882377519799205,48.320632744716505
66.66873913014942,27.7921593760846
19.61394043526149,30.42567844753068
47.86108879076628,49.569919427677625
82.20310074882549,35.514175799409564
66.9570057931146,95.35126745498299
78.29748725604088,56.844769658217665
3.9257317057498353,25.34228125825102
40.5405526960153,66.38288524165394
11.72824399105985,80.02574967987553
