x,y
1.9668675394327928,97.67715709937062
5.4113625507007495,89.97126636760837
19.285254219656757,8.253919608515359
14.128440776174589,62.908027704367655
77.56572137261061,77.68934809021395
92.63621511076666,20.591094683546995
12.428536961744873,0.519581213537279
94.74392298376452,26.198501113607787
71.43735227831593,10.006974255312839
26.15335958876551,48.51279158464736
64.81627385124588,81.86377161831716
62.82290874048321,85.62834362244296
60.482344319737855,30.809496850245587
75.7113532325832,98.5001823165231
79.1375648648837,19.572334905594925
63.514415175870184,90.25695138985886
34.00817455801697,55.03022041097779
90.90254234886059,47.97631361580128
35.71770852545386,42.700465358131964
48.75221177246139,71.42753706287208
77.43818639359695,45.60182580980181
22.61712863593095,72.100835859058
56.11531394624072,58.20413628729474
26.738708457145567,24.853653809326183
18.253963793081198,5.998681206097933
3.3364826495362987,68.07297205241639
58.120970378348424,91.94751992769432
25.15481060542919,46.478257087539376
53.56481411946904,33.49764452828373
67.50690800055895,67.2339642721423
23.523719086315165,7.916496167649322
28.350849009033098,65.75883384604744
38.58944566479535,48.70887925136246
25.50467446502448,6.263536326711316
92.2076848619808,8.054247708632678
71.34414247746022,26.720071048626572
1.2090140158869223,25.536795843269278
25.116349114725534,21.10476406768277
39.146741763489516,43.06888724217097
64.78522826651536,85.10039163888014
94.18004758838208,37.03416873661951
90.88246381699763,34.39284576996046
44.04292373621879,33.467081494155885
61.8566860915676,81.63229295345053
76.21512025188173,21.366800468703453
31.057749295429794,5.342320017658264
78.668251804044,12.887365316137434
86.91268827664567,77.91944039580537
46.59313808597242,17.209394929167456
51.285942656538296,91.60409063954825
30.377232246630513,40.04755514773022
59.53350433868163,26.678480546135898
83.02237671562806,14.103782904010998
3.858029106165173,50.267046889444536
59.73883927261223,58.59625762774139
92.19724763843898,94.89439138111703
77.72179293470984,59.32683887024702
63.68237756658858,29.69776380470478
7.417042141624419,3.865772308791482
25.079393812536143,77.36156527906047
64.84354328768629,18.625211855431147
79.08285209386236,61.23155584637576
52.67618694872588,13.31169499202477
12.418929151213852,68.05785824681274
12.107858323690445,31.394768999255472
13.641998328082995,94.27191167478063
20.350493465386887,80.55192564995032
1.3196931033979675,74.59413256029131
57.43078109242376,1.2332530424370658
0.94138279798891,99.21830684520471
96.5186878632751,65.04442209800445
6.13729537705604,76.46615149656219
48.327206132802544,55.10155593104275
97.35929704569607,10.323327126097537
82.97155964634172,16.939545206392705
65.19753075207754,56.172432955660554
31.477076037443176,69.38145460456711
11.867637903467742,7.579251277999033
88.384045035436,88.23711454878114
40.007120450357725,50.93709220317139
13.139263571580095,79.23161148538738
11.757796135243659,34.123500823875794
14.649882111253765,33.8954688276945
27.298215808881977,57.88390613427188
99.8053260646751,94.62763414385158
97.95485647870974,3.7398324909898473
29.010605441775017,56.56425557508089
68.78654055422557,81.4756500245118
23.002152122415666,91.39637704413369
42.0974085611998,55.13832333692588
23.622817611176096,71.1233603100905
35.06236759392956,34.62997494198288
69.98046839965811,67.3065431670829
78.77955669596837,80.33639592377759
59.496478000687745,12.058539046568484
28.841760889801428,86.9814107420788
22.803164336507198,82.90365742395792
88.05686354553622,42.113071599177246
6.936947860517151,90.15747313876643
23.867851938127306,64.43039559913106
