x,y
80.70989326150594,73.122903730957
77.9921037015928,33.465070644697306
97.37255436518156,75.49975959969983
41.913713960884714,53.96280727648139
80.82332252820426,15.846918620339046
46.72395556093629,16.2237245285768
54.06493827118268,64.26754765262172
88.95080368133145,15.674605497675898
51.65704406049467,47.79972773454876
74.1835476413812,83.58454024605649
21.14129054978877,21.36238568324589
20.068151586369297,21.76520308811758
9.951560748279864,4.634602596317183
34.133842460829165,34.103773983295916
72.48951011504904,24.71946510123333
8.043367683845782,37.60836323528155
48.739361476280294,19.07636782482667
73.7764455053321,49.08145595703726
62.09007062342648,10.644340479954174
73.11147794751007,30.869257433671738
9.86182155591525,72.56003056154938
19.317860524029694,17.123110811797517
40.019620612580766,10.296372546557397
77.94608584397277,61.531610961728724
46.198722362083345,89.574537124784
29.290986942685127,91.97993638082954
67.10749884585161,32.571346382774834
24.904446781105747,88.6674005668736
49.908823642060895,13.42303640166358
6.502692488244799,69.63488329724984
78.13901959467174,6.85612722737956
20.93578582046487,93.36309110880471
59.95189053822568,84.30093211462997
3.6752222495921805,22.01759353721866
73.27240293632006,17.721520221185404
10.479768916973132,22.9360854655869
29.0976522306164,8.561314279432409
69.87618527069588,96.6765526325226
61.207797881990146,28.057704192559243
66.45969953241772,36.29974744717155
73.80668786951257,47.352936141285184
38.87377327775952,18.123120722482934
92.70358152166436,76.65307890851143
32.4830474114346,47.27202999592887
3.6136909962977692,98.34274116950697
53.65239657441958,99.54474819710438
95.23802029801479,73.79586854513207
89.86813373343627,97.3021380742257
35.815742825928986,91.41766602315596
98.315155032924,37.716658691563175
46.91744424523656,71.00240415976398
95.34658478323323,70.44413470194134
75.81449713656639,66.2940644032495
55.44245744428211,40.48352398494702
85.08830960949203,65.1202728772735
71.33495804806952,93.46283842055593
31.15010457481473,54.07887389769559
14.865845402992562,45.59301467414806
33.47659268814783,83.7745972220427
32.488081096258306,36.005071370558326
22.984328346185702,45.86421757086471
94.32008535497835,51.70884415036381
18.26432746396911,47.90191928208271
16.348349267950347,13.189334851297774
94.95086345350128,52.44392892038251
7.4343133742257095,1.2283588573165916
69.18314798135026,73.74578171305743
92.49409780597622,62.35981505795887
40.455877717325464,77.98630223280735
68.93023952896101,48.69939755443611
12.905115440831661,36.87683784466267
19.524623736380818,89.72966891427721
92.70219130898877,73.56275062421949
14.119533630860948,68.2907241911248
82.20066281394006,49.684227008151716
73.2903072710692,1.0623806871309815
14.077343258950926,62.176261412822164
35.758390882617306,4.2197662904356115
78.55371154574696,67.57566527682695
37.21388364750106,80.30764252831493
9.918293728333582,92.77793851721412
54.073286635036354,57.04512690129181
73.67368652001835,16.166314853279662
55.622569344159686,81.52065046416332
35.14856358586279,63.07753181279243
27.451710868154354,25.82660857632225
80.77831109041665,34.94401573517089
73.3150231635757,20.0890246586787
55.61090407338523,24.06087873744157
53.276285932857995,80.02732567820368
84.1901566873847,56.98094772207379
63.36438576706688,94.59951692485829
19.287288294065284,92.41708166171094
48.92434876203566,28.660096624924236
95.57791905025842,4.800022227964895
86.72179158686707,36.75946755910503
30.17233095004458,91.6494932419103
59.663935765970585,83.75006958375802
65.70068143614111,12.679656674279261
10.881115568072675,50.1747936350014
